"Symbol","ensgene","entrez","CV","BCV","AveLogCPM","TrendCV"
"KCNG1","ENSG00000026559",3755,0.355061374581065,0.236770049837887,1.77911928084745,0.126682416228502
"ARNTL2","ENSG00000029153",56938,0.437374232386758,0.107052460799883,0.0706499537835683,0.219922169077611
"HMGB3","ENSG00000029993",3149,0.317515409193545,0.142458888845204,0.857562263654521,0.169482141062313
"LRRC7","ENSG00000033122",57554,0.420424238269694,0.191464269121147,0.194825111907772,0.211554559968476
"SLC18A1","ENSG00000036565",6570,0.302769210996316,0.0297001867280544,-0.189601087439842,0.237601493824435
"CDH1","ENSG00000039068",999,0.657084134940594,0.336327600624761,0.20482576561168,0.210884342967044
"GPM6B","ENSG00000046653",2824,0.381405186470264,0.228146896395563,1.42940185316987,0.13993702387907
"CC2D2A","ENSG00000048342",57545,0.391451490803105,0.225133083893923,1.16919198516558,0.152336987904164
"ADAMTS6","ENSG00000049192",11174,0.48641473263641,0.258080836515621,0.363180664076584,0.200371451855871
"KIAA2022","ENSG00000050030",340533,0.410431628590389,0.210638739721726,-0.127988305385127,0.23341106813873
"DKK3","ENSG00000050165",27122,0.409144767291798,0.202577357887933,0.592102823733537,0.185624578125205
"RAD51","ENSG00000051180",5888,0.390482670505431,0.168794835932011,0.157968041733816,0.214029873238093
"NNAT","ENSG00000053438",4826,0.454235791342746,0.230271038866776,0.193753831440032,0.211626391819081
"MCF2L2","ENSG00000053524",23101,0.337047656657442,0.152989319122463,0.331649214143917,0.202447965801002
"ENTPD2","ENSG00000054179",954,0.392570335685794,0.0188963613603652,1.19206583054948,0.151170890882922
"PTPRN","ENSG00000054356",5798,0.440886528655891,0.101387955168721,1.42066856413864,0.140320717954264
"MCOLN3","ENSG00000055732",55283,0.532061146419679,0.219568938852212,-0.126087818538228,0.233281811698215
"ITIH4","ENSG00000055955",3700,0.437996102440986,0.290088874473425,0.131881971695633,0.215786394352592
"PKP2","ENSG00000057294",5318,0.33252498780121,0.0960332803519892,0.447487951272634,0.194868441991593
"STYK1","ENSG00000060140",55359,0.357468553069948,0.177812879850674,0.739509614202182,0.176511586049966
"LZTS1","ENSG00000061337",11178,0.328517551265295,0.0207443512333079,0.918577587635209,0.165954809866463
"AHRR","ENSG00000063438",57491,0.431222387623457,0.0257493732831885,0.278096316221247,0.205994986265508
"GPC1","ENSG00000063660",2817,0.390514632741361,0.0268557307005647,0.14584344413329,0.214845845604518
"ATP2C2","ENSG00000064270",9914,0.322764584872754,0.0264261517069303,0.19699309524397,0.211409213655442
"CDON","ENSG00000064309",50937,0.323889300273952,0.0992800148242578,-0.0408605318594354,0.227486571557221
"BCAS1","ENSG00000064787",8537,0.476901731405485,0.290830775708386,0.887606647472095,0.167735777470799
"CALCRL","ENSG00000064989",10203,0.365896206698071,0.175922055524371,1.54776464091748,0.134978598163049
"ERBB3","ENSG00000065361",2065,0.342846701198026,0.0754686966984728,-0.0981261392406563,0.231380084832346
"PDIA5","ENSG00000065485",10954,0.304946128057732,0.213396599883011,2.24536067003891,0.115289289143953
"COL17A1","ENSG00000065618",1308,0.647384428728981,0.147664659738605,0.482216867516042,0.192624458769148
"TIE1","ENSG00000066056",7075,0.524774851509652,0.321112260517355,0.342923042683087,0.201704457575924
"SLC9A3","ENSG00000066230",6550,0.394590367494195,0.117194294429789,0.950201535717114,0.164157081736876
"ASPM","ENSG00000066279",259266,0.469997611319251,0.235622097415276,0.384861983519853,0.198949173683196
"MPPED2","ENSG00000066382",744,0.493286529822084,0.210474985840568,0.0928087715815563,0.218423641176569
"STAG3","ENSG00000066923",10734,0.333026256029131,0.214750696424441,2.06521193675021,0.118950568729535
"DDX3Y","ENSG00000067048",8653,0.752843577750284,0.0858527611358511,5.79274029069581,0.0777178106959883
"TRO","ENSG00000067445",7216,0.430421160567142,0.233210355472201,0.705300258566994,0.178595263242783
"NAV3","ENSG00000067798",89795,0.391044828188241,0.269756736582217,0.36408229243524,0.200312213491047
"REEP1","ENSG00000068615",65055,0.565609563346646,0.290006425507354,-0.139563224079268,0.234198304731338
"CDHR2","ENSG00000074276",54825,0.428604884740021,0.113570903609573,0.228982663429482,0.209268120225905
"NUAK1","ENSG00000074590",9891,0.838264576616026,0.384337536567004,0.239855759998915,0.208541961351958
"SLC12A1","ENSG00000074803",6557,0.382702240554441,0.147069191086194,4.27507172047047,0.0934342207742903
"TIPIN","ENSG00000075131",54962,0.337860226811152,0.195010522740908,0.978876780669576,0.162545674679154
"RASAL2","ENSG00000075391",9462,0.451029293243699,0.284616319837603,0.573009676814342,0.18682915480988
"UBE2T","ENSG00000077152",29089,0.324243328372626,0.140006864852709,0.721508398039006,0.177605552325947
"NAALAD2","ENSG00000077616",10003,0.471713065326802,0.203694080880685,0.465359606281027,0.193711905949962
"NEBL","ENSG00000078114",10529,0.377669095270474,0.0865369480168817,2.95365834461527,0.106827070751274
"EDN1","ENSG00000078401",1906,0.525383951038743,0.270374201138063,0.384568316988113,0.198968406631673
"MYH7B","ENSG00000078814",57644,0.380139772731809,0.196427270440247,1.04944023490869,0.158659183886006
"FKBP7","ENSG00000079150",51661,0.397911079665362,0.255920431142346,0.0555526120458346,0.220944216465901
"OSBPL6","ENSG00000079156",114880,0.535740640701197,0.300105091070063,0.0418336860584356,0.221873628342595
"SLC1A3","ENSG00000079215",6507,0.495356713656832,0.207751913174228,0.0948869754404165,0.218283201085044
"DUSP13","ENSG00000079393",51207,0.481391895084422,0.226975831297545,0.324728269142771,0.202904973301262
"OPHN1","ENSG00000079482",4983,0.304071901194413,0.142015989722754,0.599089153307939,0.185185114328462
"MOXD1","ENSG00000079931",26002,0.583083717796031,0.347404477125239,-0.156620048895368,0.235358378249241
"DDX43","ENSG00000080007",55510,0.733387264592455,0.131146092822967,0.203349486031733,0.210983239064665
"MID2","ENSG00000080561",11043,0.487952230994085,0.204305824247394,0.838831805721108,0.170579930643127
"COL5A3","ENSG00000080573",50509,0.340713397627609,0.213595467511852,3.11177665325013,0.105625795768118
"IGSF9B","ENSG00000080854",22997,0.400911206958912,0.250664414064271,1.17623346443801,0.151976550440022
"IMPG2","ENSG00000081148",50939,0.333086091520329,0.0591897767558848,0.406001207461873,0.197567041156305
"ARG2","ENSG00000081181",384,0.304763649550946,0.0230480755326756,0.611844269458995,0.184384604261404
"ATP8B1","ENSG00000081923",5205,0.426079948193284,0.10648379835701,-0.040321973469858,0.227449971538699
"COL19A1","ENSG00000082293",1310,0.409407085072018,0.28421495317273,0.58209347863186,0.186255418949799
"TTC39A","ENSG00000085831",22996,0.431167631416263,0.205376723439426,0.470252896925662,0.193395895131691
"PPEF1","ENSG00000086717",5475,0.451940841770962,0.256627822382281,-0.0265878419514247,0.226516763771801
"ACHE","ENSG00000087085",43,0.333310031144802,0.265828282900089,0.13636822559598,0.215484058338029
"CETP","ENSG00000087237",1071,0.436796033036663,0.258919817245191,0.298164446688069,0.204662952450313
"ASAP3","ENSG00000088280",55616,0.396812643711885,0.120072785898425,0.133402263996198,0.215683928035218
"DNMT3B","ENSG00000088305",1789,0.375493073871578,0.0269606281299174,0.133385986842398,0.215685025039339
"DOCK3","ENSG00000088538",1795,0.308953518564999,0.143404321361213,1.25604883604435,0.147983675472055
"KIF9","ENSG00000088727",64147,0.340610709145119,0.113251549804937,0.331207537720361,0.202477117934819
"DZANK1","ENSG00000089091",55184,0.363898489950864,0.214553801415279,0.68118219581099,0.180076049266678
"SIRT4","ENSG00000089163",23409,0.377890228695802,0.139805371501193,0.457014651490199,0.194251475694551
"BIRC5","ENSG00000089685",332,0.592659640454634,0.36710741414751,0.0679306043950067,0.220106200526059
"RGS1","ENSG00000090104",5996,0.408892165890847,0.221779360193971,1.14365710273063,0.153654866118081
"P3H2","ENSG00000090530",55214,0.357673821243034,0.123179780200501,0.252521572714854,0.207697148276984
"MYO15A","ENSG00000091536",51168,0.719830167671584,0.399478724676064,-0.0681159947335874,0.229339318000577
"ORC6","ENSG00000091651",23594,0.366933521955803,0.120488512453715,0.298851152851481,0.204617430623247
"ESR1","ENSG00000091831",2099,0.443041194247521,0.284008019298554,1.09285333406687,0.156326173803115
"RGS17","ENSG00000091844",26575,0.356419977964347,0.171977081693906,1.11847701336973,0.154970770508205
"JPH4","ENSG00000092051",84502,0.492870489316043,0.303857951928545,0.298556133826121,0.204636986982978
"TGM1","ENSG00000092295",7051,0.338233495694098,0.203843197235968,1.34233844491728,0.143866987691619
"CAPN3","ENSG00000092529",825,0.328077486643468,0.208116844763413,1.765929625052,0.127103588453579
"CDC6","ENSG00000094804",990,0.405926425399993,0.148841606668609,0.263558254181973,0.206961970169478
"PDE6C","ENSG00000095464",5146,0.723784156244376,0.37057264234525,-0.0676658542039658,0.229308712147351
"SEMA4G","ENSG00000095539",57715,0.317798855431215,0.179226720257012,1.46645569375993,0.138335878225741
"BAMBI","ENSG00000095739",25805,0.335893941065534,0.0265275126248675,0.184903468391707,0.21222010099894
"DSP","ENSG00000096696",1832,0.556432998369538,0.0154787957567213,1.87395339493493,0.12383036605377
"PRTFDC1","ENSG00000099256",56952,0.333900665644031,0.197656949160668,0.458019032539364,0.194186491220318
"STX1B","ENSG00000099365",112755,0.390284075009903,0.1883896967352,0.58163054357993,0.186284629972181
"PRKY","ENSG00000099725",5616,0.573994758602922,0.143501104675389,4.67857655279244,0.0878571972230607
"HCN2","ENSG00000099822",610,0.333285905887616,0.132882400497889,0.739323458844818,0.176522870472862
"MMP11","ENSG00000099953",4320,0.367120790942144,0.228491451946225,0.874508655285166,0.168494884727497
"CECR2","ENSG00000099954",27443,0.57819236752534,0.327681331889784,-0.220766768076427,0.239721142772215
"P2RX6","ENSG00000099957",9127,0.3814726371025,0.197307158173079,0.171952382600601,0.213089750894391
"DDTL","ENSG00000099974",100037417,0.368326770189731,0.255316878340569,1.45521566920187,0.138816956924281
"SUSD2","ENSG00000099994",56241,0.565679835074935,0.177302357821103,0.364373048924109,0.200293112026663
"SEC14L2","ENSG00000100003",23541,0.357313241455454,0.203146052592726,0.895946629732582,0.167254243610919
"SEC14L3","ENSG00000100012",266629,0.406359122924468,0.267567571510242,0.943777931891434,0.164520513630446
"UPB1","ENSG00000100024",51733,0.323209341477102,0.158108425764239,1.17264158318295,0.152160248585585
"SLC35E4","ENSG00000100036",339665,0.39095820545502,0.224223843063825,0.816189876671754,0.171916034468403
"GCAT","ENSG00000100116",23464,0.357192374056014,0.241272639943601,1.20803029041001,0.150365253510099
"TTC28","ENSG00000100154",23331,0.302101508834307,0.179662031224977,1.72247441593439,0.128535106849967
"CENPM","ENSG00000100162",79019,0.567506011836065,0.266336341342697,0.121187086048653,0.216507541253425
"APOBEC3H","ENSG00000100298",164668,0.353311600152708,0.242159644828749,0.854562548515586,0.169657491250245
"RBFOX2","ENSG00000100320",23543,0.33240067232338,0.0288012513719314,-0.0838618741566939,0.230410010975451
"APOL4","ENSG00000100336",80832,0.49749325421723,0.247053860798309,0.0284061415899354,0.222783874208429
"PVALB","ENSG00000100362",5816,0.30804917996194,0.087627887020207,1.31483431435964,0.145155820021585
"UPK3A","ENSG00000100373",7380,0.348097058225462,0.189811568745365,0.826096484571934,0.171330236749368
"CTSG","ENSG00000100448",1511,0.550645254014541,0.161382439454999,1.13514687247702,0.154097809811745
"COCH","ENSG00000100473",1690,0.480139197513618,0.293900363081003,0.438101464838918,0.195477340538297
"CDKL1","ENSG00000100490",8814,0.330824941831328,0.193591938200346,1.2260100229085,0.149466127950153
"TRIM9","ENSG00000100505",114088,0.374732733201312,0.179041270257441,0.952706977228601,0.164015571762179
"SLC8A3","ENSG00000100678",6547,0.518258793707079,0.0251199356113843,0.354237056069128,0.200959484891075
"PSMC1","ENSG00000100764",5700,0.643312852623622,0.405796711377333,0.679601388404629,0.180173438212953
"TM9SF1","ENSG00000100926",10548,0.336441416012384,0.190391860470405,1.36834996243608,0.142668714573235
"NINL","ENSG00000101004",22981,0.45636039935132,0.265134544383294,0.653752490176521,0.181771575325603
"MYBL2","ENSG00000101057",4605,0.314604768627256,0.179796340651065,1.65307116518935,0.130964296074331
"ISM1","ENSG00000101230",140862,0.396481676044709,0.0229277050606059,0.627238884140294,0.183421640484847
"TLDC2","ENSG00000101342",140711,0.341020120449431,0.253566346685288,2.53119159320964,0.110972878588354
"FAM83D","ENSG00000101447",81610,0.499648314930774,0.260167623816933,0.37508749650019,0.199589795402846
"TNNC2","ENSG00000101470",7125,0.409018039142266,0.242992483055345,0.993509254915117,0.161730415024731
"MCTS2P","ENSG00000101898",NA,0.321603458533853,0.196378836725313,0.98107593197381,0.162422841793427
"MCF2","ENSG00000101977",4168,0.367327748575383,0.0250308439218555,0.365078788218291,0.200246751374844
"SYP","ENSG00000102003",6855,0.386357389630838,0.248140077685628,0.967471760775239,0.163184418023052
"SMARCA1","ENSG00000102038",6594,0.365434521152448,0.0279630085606917,0.0148396049616587,0.223704068485534
"MTMR8","ENSG00000102043",55613,0.598337074459386,0.329895099827342,0.0278088343964441,0.22282437774075
"SCML2","ENSG00000102098",10389,0.53443771648469,0.309704757926361,0.217290760550374,0.210049880274124
"PHEX","ENSG00000102174",5251,0.398161514430027,0.206616447145786,0.616441297654318,0.18409668143233
"SYTL4","ENSG00000102362",94121,0.313147076829048,0.190720172325558,1.32518368302614,0.144668249444776
"UGGT2","ENSG00000102595",55757,0.300520721037279,0.184363622232671,1.12534847574905,0.154610079026681
"FLT1","ENSG00000102755",2321,0.36859765634122,0.232361931091265,1.21807192601338,0.149862014619519
"OLFM4","ENSG00000102837",10562,0.379470282059485,0.106150214596699,3.55040676395123,0.102168931673174
"TSNAXIP1","ENSG00000102904",55815,0.566154675865376,0.192883900820121,-0.252072660334219,0.24185032783181
"NFAT5","ENSG00000102908",10725,0.305492064797534,0.309713934225698,5.42549855937325,0.0796371821572689
"MMP15","ENSG00000102996",4324,0.370654686587326,0.0763635171110232,0.206830326447598,0.210750079836993
"RHBDL1","ENSG00000103269",9028,0.306984704457191,0.168267842988149,1.00072154018596,0.161330347566385
"RRN3P2","ENSG00000103472",NA,0.319926140410322,0.0727435909803117,0.265817438106054,0.206811595057619
"RPGRIP1L","ENSG00000103494",23322,0.308948563388408,0.131069248024079,0.986003128042194,0.162148026224549
"TMC5","ENSG00000103534",79838,0.549185517849735,0.308727024166207,0.071235729242742,0.219882530437225
"CORO2B","ENSG00000103647",10391,0.434509554963007,0.159958275456324,0.707525719836785,0.178459109689392
"AP3B2","ENSG00000103723",8120,0.385621532929839,0.196987061086413,0.159180623533489,0.21394831176845
"ACSBG1","ENSG00000103740",23205,0.460065306828769,0.32819741001983,0.377489375327387,0.199432287122777
"CEMIP","ENSG00000103888",57214,0.437314244660932,0.0983696148838012,0.455527281526901,0.194347731536374
"CALB1","ENSG00000104327",793,0.632375070070296,0.233315738871393,0.29811417790326,0.204666284928664
"IL7","ENSG00000104432",3574,0.371244649508145,0.215250086852308,0.467949728510995,0.193544599474799
"PEX11G","ENSG00000104883",92960,0.60888484710732,0.336413806074493,0.0159509933882741,0.223628666292582
"KLC3","ENSG00000104892",147700,0.358983435182785,0.250507181125833,1.58289159018393,0.133596699851313
"AMH","ENSG00000104899",268,0.498641285358171,0.343309771381983,0.00301910281961116,0.224506223979236
"IL4I1","ENSG00000104951",259307,0.308105873285134,0.180133598542418,1.66364425893185,0.130582881898089
"KIR3DX1","ENSG00000104970",NA,0.442627965165572,0.129086252252565,0.193378337425982,0.211651571264024
"C19orf44","ENSG00000105072",84167,0.307826433635421,0.197341609445906,1.09022342621646,0.156466204644073
"SHD","ENSG00000105251",56961,0.594497377039877,0.374199483044918,0.0281196174922094,0.222803303342865
"LIM2","ENSG00000105370",3982,0.72750197703646,0.203054459272281,-0.222673831681645,0.239850846513047
"ICAM5","ENSG00000105376",7087,0.315738970538344,0.0247865682342715,0.394896056391866,0.198292545874172
"CYTH2","ENSG00000105443",9266,0.303927822036728,0.236081167650299,2.30201597510694,0.114301154806307
"GRIN2D","ENSG00000105464",2906,0.463937854580606,0.218506813882995,0.0957826097182921,0.218222681863654
"SIGLEC6","ENSG00000105492",946,0.604332748770933,0.346798281069372,0.239290080973481,0.20857971947273
"PLA2G4C","ENSG00000105499",8605,0.452662720165405,0.0819623159029474,0.807116267943456,0.172454204628708
"PLEKHA4","ENSG00000105559",57664,0.320332284220009,0.076034362616854,0.607695215584926,0.184644737165489
"LILRB5","ENSG00000105609",10990,0.419563350934545,0.0962098371970663,0.442481634040038,0.195193076267825
"SLC5A5","ENSG00000105641",6528,0.444316028039191,0.252619510071458,0.573257735111208,0.186813471994716
"GRIK5","ENSG00000105737",2901,0.442470964452903,0.252028189598737,0.0820738819220573,0.219149363432948
"RASA4","ENSG00000105808",10156,0.650332758973822,0.249335846792152,-0.11189117109791,0.232316265362529
"TTC26","ENSG00000105948",79989,0.358056397696885,0.208316558483541,1.45307728426666,0.138908938470285
"RNF32","ENSG00000105982",140545,0.320745929565778,0.163576139619861,0.795829978485706,0.173125762817585
"HOXA1","ENSG00000105991",3198,0.371663918786174,0.176551623568987,0.404946302960843,0.197635903000439
"CYP3A5","ENSG00000106258",1577,0.595254761222834,0.470989227384788,0.169346801040261,0.213264831501052
"DNM1","ENSG00000106976",1759,0.423425109657905,0.204795699918366,0.554729137404475,0.187987236731723
"KCNT1","ENSG00000107147",57582,0.486861165362303,0.136555149332343,-0.0270997847953295,0.226551543689309
"UNC5B","ENSG00000107731",219699,0.76183638525969,0.128721350980783,-0.23680725464559,0.240812092810325
"BMPR1A","ENSG00000107779",657,0.344695277331548,0.197067794492839,1.53345533607239,0.13555353764187
"RNF43","ENSG00000108375",54894,0.361851363500627,0.143047920659451,0.917146434854321,0.166036668278473
"SEPT4","ENSG00000108387",5414,0.306560415952227,0.124498183861283,1.30775152009355,0.145491294544096
"TRIM16L","ENSG00000108448",147166,0.449535967911148,0.199956011301976,0.264423194995329,0.206904393609254
"SLC6A4","ENSG00000108576",6532,0.414253423672717,0.201355758625907,0.996566046117841,0.161560710453835
"HSD17B1P1","ENSG00000108785",NA,0.397297419437404,0.171797833211291,0.298540897133366,0.204637997019826
"HSD17B1","ENSG00000108786",3292,0.42324597877246,0.223129373016068,0.703919344199298,0.178679788974331
"DLX4","ENSG00000108813",1748,0.367992670695988,0.128285546619423,0.331521594128363,0.202456388971239
"MPP2","ENSG00000108852",4355,0.462925911366602,0.229770549733533,0.0560742020807149,0.220908892862088
"FAM20A","ENSG00000108950",54757,0.513952262554052,0.312003873529889,0.94504989754144,0.164448478245205
"PMP22","ENSG00000109099",5376,0.33337918058647,0.113575311667023,0.457787110094042,0.194201495797767
"TBC1D19","ENSG00000109680",55296,0.519789447849874,0.387478371106743,0.711439816251185,0.178219846403059
"LRP2BP","ENSG00000109771",55805,0.368857231890828,0.115910040793821,0.183307120448151,0.2123272398105
"NCAPG","ENSG00000109805",64151,0.533567211718048,0.301152387704203,0.120004659971217,0.216587305128757
"ZBTB16","ENSG00000109906",7704,0.338736276745631,0.229455029308257,2.19636331628839,0.116204013828018
"C11orf63","ENSG00000109944",79864,0.333166035728252,0.207904420485738,0.840919223048614,0.170457248349484
"SNX15","ENSG00000110025",29907,0.407339498177477,0.295569385472702,1.07514909913698,0.157272102730691
"NRXN2","ENSG00000110076",9379,0.590483051966031,0.317343413505493,-0.0431541378862582,0.227642447995291
"EXPH5","ENSG00000110723",23086,0.402006357752555,0.230454109371478,0.74595600563876,0.176121188625948
"PRPF40B","ENSG00000110844",25766,0.319972822127348,0.176636858865309,1.24738215152612,0.148408829962338
"ACSS3","ENSG00000111058",79611,0.336422165357549,0.128204904101954,0.688968797040847,0.179596930568793
"WNT5B","ENSG00000111186",81029,0.349257086800488,0.184538652813344,0.678076673814438,0.180267409644735
"TRPV4","ENSG00000111199",59341,0.442527386236963,0.160246952192584,0.145203661924742,0.214888924079253
"PRR4","ENSG00000111215",11272,0.745685495660637,0.349488677725082,-0.0548141085228782,0.228434984853526
"CUX2","ENSG00000111249",23316,0.303569751627841,0.023500868203017,0.554418653644086,0.188006945624136
"AKAP3","ENSG00000111254",10566,0.616649261582601,0.421877093027554,0.0700632010194515,0.219961875135693
"SCNN1A","ENSG00000111319",6337,0.368767819400526,0.16711906582626,0.626939267600408,0.183440348260662
"GNB3","ENSG00000111664",2784,0.464551929452734,0.245195305390878,0.106822935235819,0.217476956457991
"CDCA3","ENSG00000111665",83461,0.42705520098856,0.200662024132524,0.353270219779107,0.201023099202341
"RP11-22B23.1","ENSG00000111788",NA,0.443040646453698,0.184567627525996,0.796990907471332,0.173056575838784
"FAM184A","ENSG00000111879",79632,0.406425163432825,0.230902419095043,1.18550946459623,0.151503720485644
"GABRR2","ENSG00000111886",2570,0.502271544716895,0.21474796935721,0.386310689240573,0.198854307156528
"RHAG","ENSG00000112077",6005,0.362148512610905,0.163169379485652,0.649100488830428,0.182060308087253
"TSPO2","ENSG00000112212",222642,0.492371184302614,0.0919053440748067,0.440460363789553,0.195324225836459
"WASF1","ENSG00000112290",8936,0.302276362385253,0.153586004448012,1.30719557097068,0.145517688429971
"B3GAT2","ENSG00000112309",135152,0.503746375130356,0.268472471510907,0.705212914257585,0.178600608645114
"PEX7","ENSG00000112357",5191,0.344046515612673,0.219936688584537,1.35305179317288,0.143371007104833
"PERP","ENSG00000112378",64065,0.358805568341795,0.222101295119184,1.80203953217031,0.125965012016884
"GUCA1B","ENSG00000112599",2979,0.438723276056048,0.197296452291952,0.664382534342729,0.181113078340051
"SEMA5A","ENSG00000112902",9037,0.390480911577005,0.30125970278391,0.478094455456302,0.192890077678683
"HBEGF","ENSG00000113070",1839,0.375340678674451,0.0987856210213152,0.554803190236155,0.187982536198559
"THBS4","ENSG00000113296",7060,0.434174203870508,0.286304741553419,0.781215594467071,0.173998847087032
"POLR3G","ENSG00000113356",10622,0.319003823771912,0.178340522848571,0.856565842680202,0.169540367767954
"PRLR","ENSG00000113494",5618,0.398123735718495,0.234322637879755,0.712276051065585,0.17816876182187
"WWC1","ENSG00000113645",23286,0.537765966456077,0.31329235232013,0.230095244314981,0.209193778374444
"UNC5A","ENSG00000113763",90249,0.457265514543134,0.211600184598327,0.320046289235581,0.203214378668508
"ARL6","ENSG00000113966",84100,0.42616903150089,0.216931860600237,0.447817171749064,0.194847103705772
"HES1","ENSG00000114315",3280,0.34576042207335,0.135036436695565,0.895300532380606,0.167291497075451
"C3orf14","ENSG00000114405",57415,0.44856207251566,0.28531180036434,0.286899885382471,0.205410239884785
"NEK11","ENSG00000114670",79858,0.378999237552696,0.189116908023592,0.475705914521427,0.193044071914415
"PLCH1","ENSG00000114805",23007,0.618847830265712,0.320931307082359,0.181671374603228,0.212437038746697
"SLC4A3","ENSG00000114923",6508,0.418400469210813,0.282833973209451,1.18100520240278,0.151733035278371
"ADAM23","ENSG00000114948",8745,0.333458703226431,0.122584379018477,0.909503429157517,0.166474555154393
"RTKN","ENSG00000114993",6242,0.339174585106836,0.175112299212172,0.542757169857253,0.188748136443311
"TFCP2L1","ENSG00000115112",29842,0.437339490151447,0.192792769908365,0.626019050717418,0.183497814191612
"OTOF","ENSG00000115155",9381,0.315838570461552,0.0263618848070964,0.204665500548327,0.210895078456771
"TANC1","ENSG00000115183",85461,0.625881217234146,0.4300151405382,0.182056938485112,0.212411156441508
"PCSK4","ENSG00000115257",54760,0.355553609252924,0.154722333488651,0.910430459712189,0.166421378277851
"INO80B","ENSG00000115274",83444,0.345766149146716,0.198934304010594,1.00209036845903,0.161254551215527
"FN1","ENSG00000115414",2335,0.448473933616742,0.175195835518313,0.182112538238296,0.212407424189941
"IGFBP2","ENSG00000115457",3485,0.654753715235953,0.198330987732133,0.53082968259372,0.189508111728683
"EFHD1","ENSG00000115468",80303,0.40913040075812,0.231831295076884,0.276215490402554,0.206119994005041
"CHST10","ENSG00000115526",9486,0.300912330914688,0.172004966965684,1.81182635946523,0.125664224664949
"KISS1R","ENSG00000116014",84634,0.451917420373638,0.244318219880986,0.275401607137549,0.206174096866569
"MORN1","ENSG00000116151",79906,0.332229851529805,0.220897302364044,1.46119265755436,0.138560634787687
"ERRFI1","ENSG00000116285",54206,0.346140785733728,0.0942240421575847,0.374891937943766,0.199602622095305
"DLGAP3","ENSG00000116544",58512,0.320979484152128,0.17792351845316,0.572974637123263,0.186831370168883
"CTH","ENSG00000116761",1491,0.32758734119286,0.0995156893450315,0.107732590725073,0.217415537162346
"TFAP2E","ENSG00000116819",339488,0.315663304036627,0.166975364246617,1.61287893987716,0.132450670362389
"RP11-268J15.5","ENSG00000116883",NA,0.514393601960234,0.286372071127944,0.344033972870015,0.201631255165604
"GPR89A","ENSG00000117262",51463,0.374893456256539,0.194961965867219,0.883039875607361,0.168000054823661
"B4GALT2","ENSG00000117411",8704,0.381649019575781,0.200755543532131,0.89492664552871,0.167313059011383
"CNR1","ENSG00000118432",1268,0.451479878508488,0.148076020661302,0.477623205856743,0.192920454700485
"ALDH8A1","ENSG00000118514",64577,0.454543156759648,0.200343202590988,0.159554999155987,0.213923131913933
"ABCG2","ENSG00000118777",9429,0.311488000746389,0.116106375490345,0.704267224258372,0.178658492254893
"SPP1","ENSG00000118785",6696,0.35671824408914,0.160721326908933,1.5520072590219,0.1348094602701
"PPL","ENSG00000118898",5493,0.349631190749589,0.274336413769124,2.54993688552909,0.110742132533052
"GLRXP3","ENSG00000118990",NA,0.605555757754002,0.108215355968059,0.260285581833794,0.207179874092928
"SATB2","ENSG00000119042",23314,0.484953996562183,0.21762337393705,0.0949762798246341,0.218277166514346
"C2orf40","ENSG00000119147",84417,0.389178740380029,0.0506331877225463,-0.203806938960862,0.2385676661529
"PIGZ","ENSG00000119227",80235,0.365762077094632,0.140810504396462,0.170908391128581,0.21315989661607
